vacancy_name,company,city,salary_min,salary_max,currency,vacancy_link,site
Программист,НПЦ «ГеоТЭК»,Уфа,80000.0,,Руб,https://russia.superjob.ru/vakansii/programmist-41633008.html,superjob.ru
Программист-разработчик Битрикс 24,Автодор-Платные Дороги,Москва,160000.0,,Руб,https://russia.superjob.ru/vakansii/programmist-razrabotchik-bitriks-24-41745067.html,superjob.ru
Ведущий математик-программист,МФТИ,Москва,,,,https://russia.superjob.ru/vakansii/veduschij-matematik-programmist-40105999.html,superjob.ru
Junior Automation QA / Разработчик автоматизированного тестирования,ЦИСМ,Москва,,,,https://russia.superjob.ru/vakansii/junior-automation-qa-41737503.html,superjob.ru
Программист,СеВа,Курск,60000.0,,Руб,https://russia.superjob.ru/vakansii/programmist-41627647.html,superjob.ru
Frontend разработчик / Vue.js developer,Exceed Team,Новочеркасск,,40000.0,Руб,https://russia.superjob.ru/vakansii/frontend-razrabotchik-41772339.html,superjob.ru
Frontend developer,Аналитикс Групп,Москва,30000.0,,Руб,https://russia.superjob.ru/vakansii/frontend-developer-41646747.html,superjob.ru
Инженер-программист,"""Концерн ""Автоматика""",Санкт-Петербург,80000.0,,Руб,https://russia.superjob.ru/vakansii/inzhener-programmist-34431159.html,superjob.ru
Junior Data Engineer,ЦИСМ,Москва,,,,https://russia.superjob.ru/vakansii/junior-data-engineer-41737448.html,superjob.ru
Главный специалист по информационным системам,Санкт-Петербургское государственное казенное учреждение «Центр информационного сопровождения»,Санкт-Петербург,65000.0,90000.0,Руб,https://russia.superjob.ru/vakansii/glavnyj-specialist-po-informacionnym-sistemam-41197327.html,superjob.ru
Программист,Константа -2,Волгоград,30000.0,,Руб,https://russia.superjob.ru/vakansii/programmist-41510085.html,superjob.ru
Системный инженер/DevOps-инженер,Группа компаний МАСКОМ,Одинцово,130000.0,,Руб,https://russia.superjob.ru/vakansii/sistemnyj-inzhener-39365803.html,superjob.ru
Ведущий инженер,Мособлгаз,Москва,150000.0,180000.0,Руб,https://russia.superjob.ru/vakansii/veduschij-inzhener-36502434.html,superjob.ru
Программист микроконтроллеров С++,Московский завод тепловой автоматики,Москва,,,,https://russia.superjob.ru/vakansii/programmist-mikrokontrollerov-s-41506433.html,superjob.ru
Data Engineer,Велесстрой,Москва,,,,https://russia.superjob.ru/vakansii/data-engineer-41624953.html,superjob.ru
IT-специалист / Преподаватель,CHAMPIONIKA digital Снежинск,Снежинск,,,,https://russia.superjob.ru/vakansii/it-specialist-41621407.html,superjob.ru
Node.js Developer,SIM-Networks,Ростов-на-Дону,,,,https://russia.superjob.ru/vakansii/node-41623562.html,superjob.ru
Team lead команды внедренцев,Lion Recruitment,Москва,,,,https://russia.superjob.ru/vakansii/team-lead-komandy-vnedrencev-41623185.html,superjob.ru
Эксперт (компьютерное зрение),ВИЗАВИ Консалт,Москва,,,,https://russia.superjob.ru/vakansii/ekspert-41493493.html,superjob.ru
Программист,ФБУН ГНЦ ПМБ,Оболенск,40000.0,,Руб,https://russia.superjob.ru/vakansii/programmist-41346279.html,superjob.ru
Учитель по программированию на Scratch 3,Учи. ру,Новоселицкое,45000.0,,Руб,https://russia.superjob.ru/vakansii/uchitel-po-programmirovaniyu-na-scratch-3-41336117.html,superjob.ru
Архитектор,CV Recruitment,Москва,,,,https://russia.superjob.ru/vakansii/arhitektor-41485305.html,superjob.ru
Ведущий разработчик прикладного ПО,ВЕРБЕКС - Речевые технологии и девайсы,Москва,,,,https://russia.superjob.ru/vakansii/veduschij-razrabotchik-prikladnogo-po-41722602.html,superjob.ru
Стажер-разработчик ABAP,Джей Эс Эй Групп,СтарыйОскол,,,,https://russia.superjob.ru/vakansii/stazher-razrabotchik-abap-41332679.html,superjob.ru
Программист 1С,Зоостандарт,Москва,,,,https://russia.superjob.ru/vakansii/programmist-1s-40721992.html,superjob.ru
MLOps Инженер,ЦИСМ,Москва,,,,https://russia.superjob.ru/vakansii/mlops-inzhener-41737506.html,superjob.ru
Ведущий программист микроконтроллеров С++,Московский завод тепловой автоматики,Москва,130000.0,,Руб,https://russia.superjob.ru/vakansii/veduschij-programmist-mikrokontrollerov-s-41506440.html,superjob.ru
Учитель по программированию на Scratch 3,Учи. ру,Кедровый,45000.0,,Руб,https://russia.superjob.ru/vakansii/uchitel-po-programmirovaniyu-na-scratch-3-41335524.html,superjob.ru
ML-инженер,ВЕРБЕКС - Речевые технологии и девайсы,Москва,,,,https://russia.superjob.ru/vakansii/ml-inzhener-41722607.html,superjob.ru
Специалист второй линии технической поддержки,Helpteam,Кострома,53000.0,58000.0,Руб,https://russia.superjob.ru/vakansii/specialist-vtoroj-linii-tehnicheskoj-podderzhki-41324863.html,superjob.ru
Продуктовый аналитик (ДБО),БАНК УРАЛСИБ,Москва,,,,https://russia.superjob.ru/vakansii/produktovyj-analitik-41719918.html,superjob.ru
"Педагог дополнительного образования, руководитель центра цифрового образования ИнфинІТи",ГБОУ Лицей № 226 Фрунзенского района,Санкт-Петербург,50000.0,55000.0,Руб,https://russia.superjob.ru/vakansii/pedagog-dopolnitelnogo-obrazovaniya-37485522.html,superjob.ru
Системный администратор Linux / DevOps инженер,КонсалтПро,Москва,,,,https://russia.superjob.ru/vakansii/sistemnyj-administrator-linux-41716724.html,superjob.ru
Fullstack веб-разработчик,Комэрф,Пенза,70000.0,,Руб,https://russia.superjob.ru/vakansii/fullstack-veb-razrabotchik-38769309.html,superjob.ru
Программист С++,"Силовые машины, Управляющая компания",Санкт-Петербург,,,,https://russia.superjob.ru/vakansii/programmist-s-41471227.html,superjob.ru
Инженер-разработчик,Робот Карл,Москва,120000.0,160000.0,Руб,https://russia.superjob.ru/vakansii/inzhener-razrabotchik-41716980.html,superjob.ru
Middle DevOps Engineer,СберЛизинг,Москва,250000.0,400000.0,Руб,https://russia.superjob.ru/vakansii/middle-devops-engineer-41603617.html,superjob.ru
Ведущий инженер (системный администратор),Всероссийский научно-исследовательский институт авиационных материалов,Москва,80000.0,,Руб,https://russia.superjob.ru/vakansii/veduschij-inzhener-40904249.html,superjob.ru
Системный администратор (Windows Linux),КГ ПрофиМэн,Москва,,120000.0,Руб,https://russia.superjob.ru/vakansii/sistemnyj-administrator-41309042.html,superjob.ru
Tech Lead в проект видеофиксации нарушений ПДД,УГМК,Екатеринбург,,,,https://russia.superjob.ru/vakansii/tech-lead-v-proekt-videofiksacii-narushenij-pdd-41711642.html,superjob.ru
"Инженер, инженер 1 категории, инженер 2 категории, ведущий инженер",ФГУП ВНИИФТРИ,Менделеево,60000.0,,Руб,https://russia.superjob.ru/vakansii/inzhener-36551836.html,superjob.ru
Специалист IT-отдела,Московский завод ФИЗПРИБОР,Подольск,60000.0,,Руб,https://russia.superjob.ru/vakansii/specialist-it-otdela-41592995.html,superjob.ru
Разработчик С++ / Qt,Топ Системы,Москва,,,,https://russia.superjob.ru/vakansii/razrabotchik-s-41438821.html,superjob.ru
Программист-разработчик PHP,Данцер,Москва,150000.0,,Руб,https://russia.superjob.ru/vakansii/programmist-razrabotchik-php-40973316.html,superjob.ru
Эксперт отдела ценообразования и отчетности,АЛРОСА,Москва,,,,https://russia.superjob.ru/vakansii/ekspert-otdela-cenoobrazovaniya-i-otchetnosti-41591007.html,superjob.ru
PHP Backend разработчик (Middle/Senior),«Центр изучения и сетевого мониторинга молодежной среды»,Москва,,,,https://russia.superjob.ru/vakansii/php-backend-razrabotchik-41737371.html,superjob.ru
Программист-математик,ВЕРБЕКС - Речевые технологии и девайсы,Москва,,,,https://russia.superjob.ru/vakansii/programmist-matematik-41722630.html,superjob.ru
Системный аналитик Диасофт,БАНК УРАЛСИБ,Москва,,,,https://russia.superjob.ru/vakansii/sistemnyj-analitik-diasoft-41716669.html,superjob.ru
Инженер сопровождения,КонсалтПро,Москва,250000.0,,Руб,https://russia.superjob.ru/vakansii/inzhener-soprovozhdeniya-41708466.html,superjob.ru
Системный администратор,Легион ПРО,Москва,,,,https://russia.superjob.ru/vakansii/sistemnyj-administrator-41708920.html,superjob.ru
Бизнес-аналитик,ДСК-Столица,Москва,70000.0,100000.0,Руб,https://russia.superjob.ru/vakansii/biznes-analitik-41708833.html,superjob.ru
Инженер-программист,УГИБДД УМВД России по Астраханской области,Астрахань,30000.0,31000.0,Руб,https://russia.superjob.ru/vakansii/inzhener-programmist-41590697.html,superjob.ru
Программист,ПОИСК,Ульяновск,,,,https://russia.superjob.ru/vakansii/programmist-41435151.html,superjob.ru
Ведущий специалист (по серверам и виртуализации),Смарт Телеком,Санкт-Петербург,,,,https://russia.superjob.ru/vakansii/veduschij-specialist-41590182.html,superjob.ru
Программист IT (переезд на Кипр и Тайланд),ИП Ковтун Александра Евгеньевна,Москва,200000.0,,Руб,https://russia.superjob.ru/vakansii/programmist-it-41298521.html,superjob.ru
Специалист 1 разряда отдела мониторинга функционирования АИС ФНС России,МИ ФНС России по ЦОД,Москва,45000.0,,Руб,https://russia.superjob.ru/vakansii/specialist-1-razryada-otdela-monitoringa-funkcionirovaniya-ais-fns-rossii-38482723.html,superjob.ru
Ведущий методист (преподаватель),Библиотека им. И. И. Молчанова-Сибирского,Иркутск,9000.0,,Руб,https://russia.superjob.ru/vakansii/veduschij-metodist-41706963.html,superjob.ru
Аналитик данных,Служба коммунальных платежей,Москва,,,,https://russia.superjob.ru/vakansii/analitik-dannyh-40101261.html,superjob.ru
"Инженер-робототехник (Мехатроника, АСУ, Электроприводы) / Инженер АСУ ТП",Интеллектуальные робот системы,Москва,140000.0,,Руб,https://russia.superjob.ru/vakansii/inzhener-robototehnik-41421120.html,superjob.ru
Аналитик,СГМК-Трейд,Новокузнецк,40000.0,,Руб,https://russia.superjob.ru/vakansii/analitik-41586469.html,superjob.ru
Data Engineer,«Центр изучения и сетевого мониторинга молодежной среды»,Москва,,,,https://russia.superjob.ru/vakansii/data-engineer-41737374.html,superjob.ru
Junior ML-разработчик,ЦИСМ,Москва,,,,https://russia.superjob.ru/vakansii/junior-ml-razrabotchik-41737437.html,superjob.ru
